-999 -999 -999     3.90000 -999.00000   12.49145 -999.00000 -999.00000
-999 -999 -999     4.90000 -999.00000   11.93340 -999.00000 -999.00000
-999 -999 -999    10.20000 -999.00000   11.70105 -999.00000 -999.00000
-999 -999 -999    11.80000 -999.00000   11.76171 -999.00000 -999.00000
-999 -999 -999    10.20000 -999.00000   11.81422 -999.00000 -999.00000
-999 -999 -999    10.60000 -999.00000   11.81155 -999.00000 -999.00000
-999 -999 -999    12.20000 -999.00000   11.88534 -999.00000 -999.00000
-999 -999 -999    13.50000 -999.00000   12.06569 -999.00000 -999.00000
-999 -999 -999    11.50000 -999.00000   12.20102 -999.00000 -999.00000
-999 -999 -999     4.40000 -999.00000   11.94887 -999.00000 -999.00000
-999 -999 -999     1.70000 -999.00000   11.32809 -999.00000 -999.00000
-999 -999 -999     0.50000 -999.00000   10.64128 -999.00000 -999.00000
-999 -999 -999    -0.60000 -999.00000    9.96409 -999.00000 -999.00000
-999 -999 -999     1.50000 -999.00000    9.40796 -999.00000 -999.00000
-999 -999 -999     9.10000 -999.00000    9.22759 -999.00000 -999.00000
-999 -999 -999    10.80000 -999.00000    9.35470 -999.00000 -999.00000
-999 -999 -999     7.70000 -999.00000    9.42694 -999.00000 -999.00000
-999 -999 -999     9.10000 -999.00000    9.43727 -999.00000 -999.00000
-999 -999 -999     6.90000 -999.00000    9.41866 -999.00000 -999.00000
-999 -999 -999     4.90000 -999.00000    9.26385 -999.00000 -999.00000
-999 -999 -999     8.70000 -999.00000    9.17688 -999.00000 -999.00000
-999 -999 -999     4.80000 -999.00000    9.09121 -999.00000 -999.00000
-999 -999 -999     1.90000 -999.00000    8.79722 -999.00000 -999.00000
-999 -999 -999     2.70000 -999.00000    8.46450 -999.00000 -999.00000
-999 -999 -999     6.60000 -999.00000    8.30029 -999.00000 -999.00000
-999 -999 -999     6.00000 -999.00000    8.24329 -999.00000 -999.00000
-999 -999 -999     3.60000 -999.00000    8.10115 -999.00000 -999.00000
-999 -999 -999     3.70000 -999.00000    7.90193 -999.00000 -999.00000
-999 -999 -999     6.80000 -999.00000    7.80686 -999.00000 -999.00000
-999 -999 -999     9.40000 -999.00000    7.87577 -999.00000 -999.00000
-999 -999 -999     8.10000 -999.00000    7.97541 -999.00000 -999.00000
-999 -999 -999     7.70000 -999.00000    8.01957 -999.00000 -999.00000
-999 -999 -999     7.00000 -999.00000    8.02791 -999.00000 -999.00000
-999 -999 -999     6.30000 -999.00000    7.99401 -999.00000 -999.00000
-999 -999 -999     4.80000 -999.00000    7.89806 -999.00000 -999.00000
-999 -999 -999     5.90000 -999.00000    7.79588 -999.00000 -999.00000
-999 -999 -999     2.00000 -999.00000    7.62109 -999.00000 -999.00000
-999 -999 -999    -2.80000 -999.00000    7.21896 -999.00000 -999.00000
-999 -999 -999    -2.70000 -999.00000    6.72838 -999.00000 -999.00000
-999 -999 -999    -2.90000 -999.00000    6.28230 -999.00000 -999.00000
-999 -999 -999    -2.30000    4.70000    5.88607 -999.00000 -999.00000
-999 -999 -999     2.70000    5.60000    5.65488 -999.00000 -999.00000
-999 -999 -999     6.60000    5.60000    5.64440 -999.00000 -999.00000
-999 -999 -999     2.10000    5.20000    5.61933 -999.00000 -999.00000
-999 -999 -999     0.10000    4.90000    5.44474 -999.00000 -999.00000
-999 -999 -999    -2.30000    4.50000    5.18073 -999.00000 -999.00000
-999 -999 -999    -5.80000    4.10000    4.80409 -999.00000 -999.00000
-999 -999 -999    -8.70000    2.80000    4.31970 -999.00000 -999.00000
-999 -999 -999    -7.20000    2.10000    3.84810 -999.00000 -999.00000
-999 -999 -999    -7.40000    1.50000    3.43557 -999.00000 -999.00000
-999 -999 -999    -6.60000    1.00000    3.05232 -999.00000 -999.00000
-999 -999 -999    -4.40000    1.00000    2.74490 -999.00000 -999.00000
